Desc	Family ID	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
null	ORTHOMCL8594	1	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8595	1	2	1	1	1	1	0	0	0	1	1
null	ORTHOMCL8596	1	1	1	1	1	1	0	1	0	1	1
null	ORTHOMCL8597	1	1	1	1	1	1	1	1	1	0	0
null	ORTHOMCL8598	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8599	1	1	1	1	1	1	1	0	1	1	0
null	ORTHOMCL8600	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8601	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8602	1	1	1	0	1	1	0	1	1	1	1
null	ORTHOMCL8603	1	1	1	1	0	1	1	1	1	0	1
null	ORTHOMCL8604	1	1	0	1	1	1	0	1	1	1	1
null	ORTHOMCL8605	1	1	1	0	0	1	1	1	1	1	1
null	ORTHOMCL8606	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8607	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8608	1	1	1	1	1	0	0	2	0	1	1
null	ORTHOMCL8609	1	1	1	1	1	1	0	1	0	1	1
null	ORTHOMCL8610	1	0	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8611	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8612	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8613	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8614	2	1	1	1	2	0	0	0	0	1	1
null	ORTHOMCL8615	1	1	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8616	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8617	1	1	1	1	0	1	0	1	1	1	1
null	ORTHOMCL8618	1	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8619	1	1	1	1	1	1	1	1	1	0	0
null	ORTHOMCL8620	1	1	1	1	1	1	0	1	1	1	0
null	ORTHOMCL8621	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8622	1	1	1	1	0	1	1	0	1	1	1
null	ORTHOMCL8623	1	1	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8624	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8625	1	1	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8626	1	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8627	1	1	0	1	0	0	0	4	1	1	0
null	ORTHOMCL8628	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8629	1	1	0	1	1	1	0	1	1	1	1
null	ORTHOMCL8630	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8631	1	1	1	1	1	1	0	1	0	1	1
null	ORTHOMCL8632	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8633	1	1	1	1	1	1	1	0	1	1	0
null	ORTHOMCL8634	1	1	1	0	1	1	1	1	1	1	0
null	ORTHOMCL8635	1	1	1	1	0	0	1	1	1	1	1
null	ORTHOMCL8636	1	1	0	1	1	1	1	0	1	1	1
null	ORTHOMCL8637	1	0	1	1	1	1	0	1	1	1	1
null	ORTHOMCL8638	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8639	1	0	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8640	1	1	0	0	2	1	1	1	0	1	1
null	ORTHOMCL8641	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8642	1	1	1	1	1	1	1	0	0	1	1
null	ORTHOMCL8643	1	1	1	1	1	1	0	2	0	0	1
null	ORTHOMCL8644	1	1	1	1	0	1	1	1	1	0	1
null	ORTHOMCL8645	1	1	1	1	1	0	1	1	1	0	1
null	ORTHOMCL8646	1	0	0	1	1	1	1	1	1	1	1
null	ORTHOMCL8647	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8648	1	1	0	1	1	0	1	1	1	1	1
null	ORTHOMCL8649	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8650	1	1	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8651	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8652	1	1	1	1	0	0	1	1	1	1	1
null	ORTHOMCL8653	1	1	0	2	1	1	1	0	1	0	1
null	ORTHOMCL8654	1	1	1	1	2	0	1	1	0	0	1
null	ORTHOMCL8655	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8656	1	1	1	0	1	1	1	1	1	1	0
null	ORTHOMCL8657	1	1	2	2	1	0	0	0	0	1	1
null	ORTHOMCL8658	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8659	1	1	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8660	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8661	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8662	1	1	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8663	1	0	1	1	1	1	1	1	1	0	1
null	ORTHOMCL8664	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8665	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8666	1	1	1	0	1	1	1	1	0	1	1
null	ORTHOMCL8667	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8668	1	1	1	1	1	0	0	1	1	1	1
null	ORTHOMCL8669	1	1	1	1	0	0	1	1	1	1	1
null	ORTHOMCL8670	1	0	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8671	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8672	1	0	1	1	1	1	1	1	1	0	1
null	ORTHOMCL8673	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8674	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8675	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8676	1	0	1	1	1	1	0	1	1	1	1
null	ORTHOMCL8677	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8678	1	1	1	1	1	1	0	1	1	0	1
null	ORTHOMCL8679	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8680	1	1	1	1	0	1	1	0	2	0	1
null	ORTHOMCL8681	1	1	1	1	2	0	1	0	0	2	0
null	ORTHOMCL8682	1	1	1	1	0	1	1	0	1	1	1
null	ORTHOMCL8683	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8684	1	1	0	1	1	1	1	1	0	1	1
null	ORTHOMCL8685	1	0	0	1	1	1	1	1	1	1	1
null	ORTHOMCL8686	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8687	1	1	1	1	0	1	0	0	1	1	2
null	ORTHOMCL8688	1	1	0	0	3	1	1	0	0	1	1
null	ORTHOMCL8689	2	1	1	1	1	0	1	0	0	1	1
null	ORTHOMCL8690	1	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8691	1	1	0	1	1	1	1	1	1	1	0
null	ORTHOMCL8692	1	1	1	1	1	1	1	0	0	1	1
null	ORTHOMCL8693	2	1	2	0	1	0	0	1	0	1	1
null	ORTHOMCL8694	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8695	1	0	0	1	1	1	1	1	1	1	1
null	ORTHOMCL8696	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8697	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8698	1	1	1	1	0	1	0	0	2	1	1
null	ORTHOMCL8699	1	1	1	1	2	0	1	0	0	1	1
null	ORTHOMCL8700	1	0	1	0	1	1	1	0	1	2	1
null	ORTHOMCL8701	1	1	1	1	2	1	0	0	1	0	1
null	ORTHOMCL8702	1	1	1	1	1	0	2	1	0	0	1
null	ORTHOMCL8703	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8704	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8705	1	1	1	1	1	1	1	0	0	1	1
null	ORTHOMCL8706	1	0	1	0	2	1	1	1	1	1	0
null	ORTHOMCL8707	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8708	1	0	1	3	1	1	1	0	0	0	1
null	ORTHOMCL8709	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8710	1	0	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8711	1	1	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8712	1	1	1	1	1	0	1	1	1	0	1
null	ORTHOMCL8713	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8714	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8715	1	0	2	1	0	1	1	1	1	0	1
null	ORTHOMCL8716	1	1	0	1	1	0	1	1	1	1	1
null	ORTHOMCL8717	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8718	1	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8719	1	1	1	0	1	1	0	1	1	1	1
null	ORTHOMCL8720	1	1	1	1	1	0	1	0	0	1	2
null	ORTHOMCL8721	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8722	1	1	1	1	0	1	0	1	1	1	1
null	ORTHOMCL8723	1	1	1	1	0	2	1	0	1	1	0
null	ORTHOMCL8724	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8725	1	1	1	1	1	1	1	1	1	0	0
null	ORTHOMCL8726	1	1	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8727	1	1	1	1	0	0	1	1	1	1	1
null	ORTHOMCL8728	1	1	1	1	1	0	1	1	1	0	1
null	ORTHOMCL8729	1	1	1	1	1	1	1	1	1	0	0
null	ORTHOMCL8730	1	1	1	1	0	1	0	1	1	1	1
null	ORTHOMCL8731	1	1	0	1	1	1	1	1	1	0	1
null	ORTHOMCL8732	1	1	0	1	1	1	1	0	1	1	1
null	ORTHOMCL8733	1	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8734	1	1	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8735	1	1	1	0	1	1	1	1	1	1	0
null	ORTHOMCL8736	1	1	1	0	0	1	1	1	1	1	1
null	ORTHOMCL8737	1	1	1	0	0	1	1	1	1	1	1
null	ORTHOMCL8738	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8739	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8740	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8741	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8742	1	0	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8743	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8744	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8745	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8746	1	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8747	1	1	1	1	1	1	1	0	1	1	0
null	ORTHOMCL8748	1	1	1	1	0	1	1	1	1	0	1
null	ORTHOMCL8749	1	1	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8750	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8751	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8752	1	1	1	1	0	1	1	1	1	0	1
null	ORTHOMCL8753	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8754	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8755	1	1	1	1	1	1	1	0	0	1	1
null	ORTHOMCL8756	1	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8757	1	1	1	1	1	1	1	0	1	0	1
null	ORTHOMCL8758	1	1	1	1	1	1	1	0	0	1	1
null	ORTHOMCL8759	1	0	1	1	1	1	1	1	1	0	1
null	ORTHOMCL8760	1	1	0	2	1	0	1	1	1	0	1
null	ORTHOMCL8761	1	1	1	1	0	0	1	1	1	1	1
null	ORTHOMCL8762	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8763	1	1	1	1	2	1	1	0	0	1	0
null	ORTHOMCL8764	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8765	1	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8766	1	1	1	1	0	1	1	1	1	0	1
null	ORTHOMCL8767	1	1	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8768	1	0	0	0	2	1	0	1	1	1	2
null	ORTHOMCL8769	1	1	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8770	1	1	1	1	1	1	0	1	0	1	1
null	ORTHOMCL8771	1	1	1	1	1	0	0	1	1	1	1
null	ORTHOMCL8772	1	0	1	1	1	1	1	1	0	1	1
null	ORTHOMCL8773	1	1	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8774	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8775	1	1	1	1	1	1	0	1	0	1	1
null	ORTHOMCL8776	1	1	1	1	1	1	0	1	1	1	0
null	ORTHOMCL8777	1	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8778	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8779	1	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8780	1	1	1	0	2	0	1	0	1	1	1
null	ORTHOMCL8781	1	1	1	1	1	1	1	0	1	1	0
null	ORTHOMCL8782	1	0	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8783	1	1	1	1	1	1	1	1	1	0	0
null	ORTHOMCL8784	1	0	1	0	1	1	1	1	1	1	1
null	ORTHOMCL8785	0	1	1	1	1	1	1	0	1	1	1
null	ORTHOMCL8786	0	1	1	1	1	1	1	1	0	1	1
null	ORTHOMCL8787	0	1	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8788	0	1	1	1	0	0	1	2	1	1	1
null	ORTHOMCL8789	0	1	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8790	0	1	1	1	1	1	1	1	1	0	1
null	ORTHOMCL8791	0	1	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8792	0	1	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8793	0	1	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8794	0	1	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8795	0	1	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8796	0	1	1	1	1	1	1	1	0	1	1
null	ORTHOMCL8797	0	1	1	0	0	1	1	1	2	1	1
null	ORTHOMCL8798	0	1	1	1	2	0	1	1	0	1	1
null	ORTHOMCL8799	0	1	1	1	1	0	1	1	2	1	0
null	ORTHOMCL8800	0	1	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8801	0	1	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8802	0	1	1	1	1	1	1	1	1	0	1
null	ORTHOMCL8803	0	1	1	0	1	1	1	1	1	1	1
null	ORTHOMCL8804	0	1	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8805	0	1	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8806	0	1	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8807	0	1	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8808	0	1	0	1	1	1	1	1	1	1	1
null	ORTHOMCL8809	0	1	1	1	1	1	1	1	0	1	1
null	ORTHOMCL8810	0	1	1	1	1	0	1	1	1	1	1
null	ORTHOMCL8811	0	1	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8812	0	1	1	1	1	1	1	1	1	1	0
null	ORTHOMCL8813	0	0	1	0	1	1	3	2	0	0	1
null	ORTHOMCL8814	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8815	0	0	1	2	1	1	1	1	1	0	1
null	ORTHOMCL8816	0	0	6	2	0	0	1	0	0	0	0
null	ORTHOMCL8817	0	0	1	3	0	0	1	1	0	1	2
null	ORTHOMCL8818	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8819	0	0	1	2	1	1	0	1	1	1	1
null	ORTHOMCL8820	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8821	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8822	0	0	1	0	0	0	2	2	0	1	3
null	ORTHOMCL8823	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8824	0	0	3	2	0	0	1	1	1	1	0
null	ORTHOMCL8825	0	0	2	1	0	1	1	1	1	1	1
null	ORTHOMCL8826	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8827	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8828	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8829	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8830	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8831	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8832	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8833	0	0	1	0	1	1	1	1	0	0	4
null	ORTHOMCL8834	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8835	0	0	1	2	1	1	1	1	0	1	1
null	ORTHOMCL8836	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8837	0	0	1	1	1	1	0	1	1	1	2
null	ORTHOMCL8838	0	0	1	1	1	1	1	1	1	1	1
null	ORTHOMCL8839	0	0	0	0	1	0	0	0	8	0	0
null	ORTHOMCL8840	0	0	0	0	0	9	0	0	0	0	0
null	ORTHOMCL8841	0	0	0	0	0	4	1	4	0	0	0
null	ORTHOMCL8842	0	0	0	0	0	6	0	1	2	0	0
null	ORTHOMCL8843	0	0	0	0	0	2	0	0	3	0	4
null	ORTHOMCL8844	0	0	0	0	0	0	0	0	9	0	0
null	ORTHOMCL8845	0	0	0	0	0	0	0	0	9	0	0
null	ORTHOMCL8846	1	1	0	0	1	1	1	1	0	1	1
null	ORTHOMCL8847	1	0	1	2	0	0	1	1	0	1	1
null	ORTHOMCL8848	1	0	1	1	1	0	1	1	1	0	1
null	ORTHOMCL8849	2	0	0	0	0	1	1	1	1	1	1
null	ORTHOMCL8850	1	1	1	1	0	0	1	1	0	1	1
null	ORTHOMCL8851	1	0	1	1	0	1	1	1	1	0	1
null	ORTHOMCL8852	1	1	0	0	1	1	1	1	1	1	0
null	ORTHOMCL8853	1	0	0	0	1	1	0	0	1	1	3
null	ORTHOMCL8854	1	0	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8855	1	1	1	1	1	0	0	1	1	1	0
null	ORTHOMCL8856	1	1	1	1	0	0	1	0	1	1	1
null	ORTHOMCL8857	1	0	1	0	0	1	1	1	1	1	1
null	ORTHOMCL8858	1	0	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8859	1	1	1	0	1	1	0	1	1	1	0
null	ORTHOMCL8860	1	1	1	1	1	0	1	1	0	1	0
null	ORTHOMCL8861	1	0	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8862	1	0	1	0	1	0	1	1	1	0	2
null	ORTHOMCL8863	1	1	0	1	1	0	0	0	0	1	3
null	ORTHOMCL8864	1	1	1	1	1	0	1	1	0	0	1
null	ORTHOMCL8865	1	0	0	1	1	1	0	1	1	1	1
null	ORTHOMCL8866	1	1	1	1	0	0	1	1	0	1	1
null	ORTHOMCL8867	1	1	0	0	1	0	1	1	1	1	1
null	ORTHOMCL8868	1	0	1	1	0	0	1	1	1	1	1
null	ORTHOMCL8869	1	1	0	1	0	1	1	1	1	1	0
null	ORTHOMCL8870	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8871	2	0	0	1	0	0	1	1	1	1	1
null	ORTHOMCL8872	1	1	1	1	1	0	1	0	0	1	1
null	ORTHOMCL8873	1	1	1	1	1	1	0	0	1	0	1
null	ORTHOMCL8874	1	1	1	1	1	1	1	1	0	0	0
null	ORTHOMCL8875	1	1	1	0	1	0	1	1	1	1	0
null	ORTHOMCL8876	1	1	0	0	1	0	1	1	1	1	1
null	ORTHOMCL8877	1	0	1	1	1	1	0	1	0	1	1
null	ORTHOMCL8878	1	1	1	1	1	1	0	0	0	1	1
null	ORTHOMCL8879	1	1	1	1	0	0	1	1	0	1	1
null	ORTHOMCL8880	1	1	1	1	1	0	1	0	1	1	0
null	ORTHOMCL8881	1	1	1	2	0	0	1	1	0	0	1
null	ORTHOMCL8882	1	1	1	1	0	0	1	1	0	1	1
null	ORTHOMCL8883	1	1	1	1	1	0	0	0	0	1	2
null	ORTHOMCL8884	2	0	1	1	1	0	1	0	1	1	0
null	ORTHOMCL8885	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8886	1	1	1	1	0	0	1	1	0	1	1
null	ORTHOMCL8887	1	1	1	1	1	0	1	1	0	0	1
null	ORTHOMCL8888	2	0	1	1	0	1	1	0	1	0	1
null	ORTHOMCL8889	2	0	0	0	3	0	0	0	1	1	1
null	ORTHOMCL8890	1	0	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8891	1	0	1	1	1	0	1	1	1	0	1
null	ORTHOMCL8892	1	1	1	1	0	0	2	1	0	0	1
null	ORTHOMCL8893	1	0	0	1	1	1	1	1	1	0	1
null	ORTHOMCL8894	1	1	1	1	1	0	1	1	0	1	0
null	ORTHOMCL8895	1	1	1	1	1	0	1	1	0	1	0
null	ORTHOMCL8896	1	0	2	1	0	0	1	1	1	1	0
null	ORTHOMCL8897	2	1	2	1	1	0	1	0	0	0	0
null	ORTHOMCL8898	1	1	1	1	0	1	1	1	0	0	1
null	ORTHOMCL8899	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8900	1	1	1	1	1	0	1	0	0	1	1
null	ORTHOMCL8901	1	0	1	2	0	1	0	0	1	1	1
null	ORTHOMCL8902	1	1	1	1	1	0	1	0	0	1	1
null	ORTHOMCL8903	1	1	1	1	1	1	0	1	0	0	1
null	ORTHOMCL8904	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8905	1	0	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8906	1	0	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8907	1	1	0	1	1	0	1	1	1	0	1
null	ORTHOMCL8908	1	1	1	1	1	0	1	1	0	0	1
null	ORTHOMCL8909	1	0	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8910	1	0	1	1	1	1	0	0	1	1	1
null	ORTHOMCL8911	1	0	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8912	1	1	1	1	1	0	1	0	0	1	1
null	ORTHOMCL8913	1	1	0	1	0	0	1	1	1	1	1
null	ORTHOMCL8914	1	1	1	1	1	1	1	1	0	0	0
null	ORTHOMCL8915	1	0	1	0	1	0	1	1	1	1	1
null	ORTHOMCL8916	1	0	0	1	0	1	1	1	1	1	1
null	ORTHOMCL8917	1	1	1	1	0	1	1	1	0	0	1
null	ORTHOMCL8918	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8919	1	1	1	1	1	0	0	1	0	1	1
null	ORTHOMCL8920	1	1	1	0	1	0	1	0	1	1	1
null	ORTHOMCL8921	1	1	1	1	1	0	1	1	0	1	0
null	ORTHOMCL8922	1	0	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8923	1	1	0	0	0	1	1	1	1	1	1
null	ORTHOMCL8924	1	0	1	1	0	1	0	1	1	1	1
null	ORTHOMCL8925	1	1	1	1	1	1	0	0	1	1	0
null	ORTHOMCL8926	1	1	1	1	0	1	1	1	1	0	0
null	ORTHOMCL8927	1	1	0	0	1	1	1	1	0	0	2
null	ORTHOMCL8928	1	0	1	1	2	1	0	0	1	0	1
null	ORTHOMCL8929	1	1	1	1	1	0	0	0	0	2	1
null	ORTHOMCL8930	1	0	0	0	1	1	1	1	1	1	1
null	ORTHOMCL8931	1	1	1	0	0	1	0	1	1	1	1
null	ORTHOMCL8932	1	0	1	1	1	0	1	0	1	1	1
null	ORTHOMCL8933	1	1	1	1	1	0	1	0	0	1	1
null	ORTHOMCL8934	1	1	1	1	1	1	1	1	0	0	0
null	ORTHOMCL8935	1	0	0	0	1	1	0	1	3	1	0
null	ORTHOMCL8936	1	0	1	0	1	1	1	1	0	1	1
null	ORTHOMCL8937	1	1	1	1	0	0	1	0	1	1	1
null	ORTHOMCL8938	1	1	1	1	1	1	0	1	0	0	1
null	ORTHOMCL8939	1	1	1	1	1	1	0	0	1	0	1
null	ORTHOMCL8940	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8941	1	0	0	1	1	1	1	1	1	1	0
null	ORTHOMCL8942	1	1	1	0	0	1	0	1	1	1	1
null	ORTHOMCL8943	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8944	1	1	1	2	0	0	1	1	0	1	0
null	ORTHOMCL8945	1	0	1	0	2	1	0	0	1	1	1
null	ORTHOMCL8946	1	1	0	0	1	1	0	0	2	1	1
null	ORTHOMCL8947	1	1	1	1	1	0	0	0	1	1	1
null	ORTHOMCL8948	1	0	1	1	0	1	0	0	1	1	2
null	ORTHOMCL8949	1	1	1	1	1	0	1	0	1	0	1
null	ORTHOMCL8950	1	1	1	1	0	0	1	1	1	1	0
null	ORTHOMCL8951	1	1	0	0	1	1	1	1	0	1	1
null	ORTHOMCL8952	1	1	1	1	0	0	1	0	1	1	1
null	ORTHOMCL8953	1	1	0	0	0	1	3	0	1	1	0
null	ORTHOMCL8954	1	0	1	1	1	2	1	1	0	0	0
null	ORTHOMCL8955	1	1	1	1	0	0	0	1	1	1	1
null	ORTHOMCL8956	1	1	0	0	1	1	0	1	1	1	1
null	ORTHOMCL8957	1	0	1	0	0	1	0	1	1	1	2
null	ORTHOMCL8958	1	1	0	1	1	0	1	0	1	1	1
null	ORTHOMCL8959	1	1	2	1	1	0	0	0	1	1	0
null	ORTHOMCL8960	1	1	1	1	1	1	1	0	0	0	1
null	ORTHOMCL8961	1	1	1	1	0	0	1	1	0	1	1
null	ORTHOMCL8962	1	0	1	1	0	0	1	1	1	1	1
null	ORTHOMCL8963	1	1	1	1	1	1	1	0	1	0	0
null	ORTHOMCL8964	1	0	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8965	1	1	1	0	1	1	1	1	0	0	1
null	ORTHOMCL8966	1	1	1	1	1	0	1	1	0	0	1
null	ORTHOMCL8967	1	0	1	1	0	1	1	1	0	1	1
null	ORTHOMCL8968	1	1	1	1	1	0	0	0	0	1	2
null	ORTHOMCL8969	0	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8970	0	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8971	0	1	1	2	0	1	0	1	0	1	1
null	ORTHOMCL8972	0	1	1	1	1	0	1	1	0	1	1
null	ORTHOMCL8973	0	1	0	1	2	1	1	1	0	0	1
null	ORTHOMCL8974	0	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8975	0	1	1	1	1	1	1	0	1	1	0
null	ORTHOMCL8976	0	1	1	1	1	1	0	1	0	1	1
null	ORTHOMCL8977	0	1	0	1	0	1	1	1	1	1	1
null	ORTHOMCL8978	0	1	0	0	2	0	1	1	1	1	1
null	ORTHOMCL8979	0	1	1	1	0	1	1	1	1	1	0
null	ORTHOMCL8980	0	1	2	2	1	0	0	1	0	1	0
null	ORTHOMCL8981	0	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8982	0	1	1	1	1	1	1	1	0	0	1
null	ORTHOMCL8983	0	1	1	1	1	0	1	1	1	1	0
null	ORTHOMCL8984	0	1	1	1	1	1	1	0	1	0	1
null	ORTHOMCL8985	0	1	1	1	1	1	1	1	0	1	0
null	ORTHOMCL8986	0	1	1	1	0	0	1	1	1	0	2
null	ORTHOMCL8987	0	0	1	2	0	1	0	1	1	1	1
null	ORTHOMCL8988	0	0	1	0	0	1	1	1	2	1	1
null	ORTHOMCL8989	0	0	1	0	1	0	0	1	1	1	3
null	ORTHOMCL8990	0	0	1	1	0	1	1	1	1	1	1
null	ORTHOMCL8991	0	0	1	1	0	1	1	1	1	1	1
